customer_id,card_tenure,risk_score,num_promoted,avg_bal,geo_group,res_type,
SB0000073796,107,703,0,2746,N,CO,
SB0000131777,40,747,0,2489,W,,
SB0000048963,103,681,0,3481,N,CO,
SB0000055653,91,695,0,2620,N,CO,
SB0000030914,95,582,0,3635,N,,
SB0000059494,91,752,0,3516,N,SI,
SB0000051305,131,520,0,2186,E,TO,
SB0000028434,139,717,0,2303,E,,
SB0000118749,52,744,0,3587,W,SI,
SB0000047937,186,715,0,2952,E,CO,
SB0000036241,179,727,0,2908,E,SI,
SB0000029197,171,695,0,2790,E,CO,
SB0000086489,83,708,0,2635,N,CO,
SB0000013397,214,658,0,3557,SE,CO,
SB0000055244,202,520,0,1140,SE,TO,
SB0000024409,67,661,0,3926,W,CO,
SB0000084748,24,710,0,4083,W,,
SB0000142765,163,520,0,2610,E,TO,
SB0000082095,48,637,0,3369,W,CN,
SB0000049233,147,716,0,2741,E,,
SB0000126453,63,520,0,3895,W,TO,
SB0000025676,210,672,0,3708,SE,CO,
SB0000023511,79,666,0,3764,N,CO,
SB0000113111,63,676,0,2715,W,CO,
SB0000017090,36,715,0,3835,W,CO,
SB0000088047,186,520,0,2078,E,,
SB0000027147,155,520,0,3645,E,TO,
SB0000101326,198,721,0,1931,E,CO,
SB0000123389,190,752,0,3927,E,SI,
SB0000044187,210,740,0,2170,SE,SI,
SB0000097414,147,713,0,3303,E,CO,
SB0000059984,56,520,0,3160,W,TO,
SB0000133616,87,520,0,3928,N,TO,
SB0000089818,143,681,0,4009,E,,
SB0000145406,159,649,0,3518,E,CN,
SB0000065005,194,687,0,2542,E,CO,
SB0000102380,143,652,0,3494,E,CO,
SB0000128709,56,568,0,3587,W,RE,
SB0000065564,111,744,0,3699,N,,
SB0000021021,135,520,0,2666,E,TO,
SB0000118181,91,629,0,3690,N,CN,
SB0000133702,115,654,0,3136,N,CO,
SB0000146056,107,693,0,3303,N,CO,
SB0000067326,167,707,0,3808,E,CO,
SB0000144260,87,714,0,3481,N,CO,
SB0000149103,202,736,0,2842,SE,SI,
SB0000043755,111,691,0,2377,N,CO,
SB0000075642,111,520,0,3644,N,TO,
SB0000113132,218,690,0,3056,SE,CO,
SB0000098579,163,760,0,2347,E,SI,
SB0000084451,48,719,0,3772,W,CO,
SB0000082740,226,673,0,3852,SE,CO,
SB0000069014,32,630,0,3746,W,CN,
SB0000056227,175,655,0,2529,E,CO,
SB0000145835,48,520,0,3817,W,TO,
SB0000079872,115,705,0,2403,N,CO,
SB0000040346,242,520,0,1802,SE,TO,
SB0000039993,44,747,0,3734,W,SI,
SB0000077678,175,749,0,3829,E,SI,
SB0000031704,210,722,0,3547,SE,CO,
SB0000105607,422,634,0,3712,N,CN,
SB0000023921,99,757,0,3667,N,,
SB0000124341,32,700,0,3898,W,CO,
SB0000032213,91,760,0,1254,N,SI,
SB0000058080,,742,0,3852,W,SI,
SB0000070853,,702,0,3675,N,CO,
SB0000044903,234,753,0,3792,SE,SI,
SB0000113496,222,758,0,3658,SE,SI,
SB0000045774,226,755,0,3321,SE,SI,
SB0000026754,222,760,0,3915,SE,SI,
SB0000022941,,690,0,2967,E,CO,
SB0000095761,179,641,0,240,E,CN,
SB0000013474,151,740,0,3374,E,SI,
SB0000067852,52,520,0,3686,W,TO,
SB0000049406,107,759,0,2663,N,SI,
SB0000068191,147,760,0,2878,E,SI,
SB0000120240,226,520,0,2181,SE,TO,
SB0000136751,56,731,0,3616,W,SI,
SB0000109946,190,698,0,2734,E,CO,
SB0000055081,71,758,0,3467,W,SI,
SB0000068561,163,734,0,2259,E,SI,
SB0000060846,119,717,0,3056,N,CO,
SB0000143270,179,589,0,3746,E,RE,
SB0000136928,83,688,0,3392,N,CO,
SB0000133331,194,658,0,4025,E,CO,
SB0000039690,95,672,0,3410,N,CO,
SB0000124996,48,731,0,3233,W,SI,
SB0000064840,107,754,0,7110,N,SI,
SB0000138572,131,718,0,3788,E,CO,
SB0000090755,226,753,0,3336,SE,,
SB0000048424,214,735,0,2552,SE,SI,
SB0000047180,95,657,0,3061,N,CO,
SB0000066843,115,693,0,3197,N,CO,
SB0000135470,95,696,0,3326,N,CO,
SB0000014342,99,680,0,3410,N,CO,
SB0000150415,79,704,0,3392,N,CO,
SB0000114584,131,676,0,2082,E,CO,
SB0000064760,198,520,0,1619,E,TO,
SB0000096051,151,685,0,3206,E,CO,
SB0000128127,48,722,0,10069,W,CO,
SB0000036204,32,741,0,3250,W,,
SB0000027610,246,757,0,3674,SE,SI,
SB0000085360,131,672,0,2944,E,CO,
SB0000039955,131,748,0,3055,E,SI,
SB0000139868,147,593,0,3481,E,RE,
SB0000106773,230,664,0,4040,SE,CO,
SB0000079588,99,686,0,3855,N,CO,
SB0000047888,40,757,0,,W,,
SB0000101062,194,520,0,1668,,TO,
SB0000017410,87,720,0,3410,N,CO,
SB0000108348,36,695,0,3513,W,CO,
SB0000121654,179,744,0,3410,E,SI,
SB0000089595,171,760,0,,E,SI,
SB0000066476,103,694,0,3684,N,CO,
SB0000076293,190,520,0,,E,TO,
SB0000055240,143,687,0,2819,E,,
SB0000083826,107,652,0,3264,N,CO,
SB0000026694,139,742,0,3555,E,SI,
SB0000084345,52,728,0,3581,W,SI,
SB0000072516,44,649,0,3011,W,CN,
SB0000073637,135,644,0,3233,E,CN,
SB0000042440,60,618,0,3983,W,CN,
SB0000031571,75,520,0,,N,TO,
SB0000059036,52,691,0,3946,W,CO,
SB0000056717,179,520,0,3833,E,TO,
SB0000133458,36,719,0,3711,W,CO,
SB0000023955,171,677,0,2096,E,CO,
SB0000149683,218,701,0,3250,SE,CO,
SB0000142028,182,520,0,3538,E,TO,
SB0000060584,36,757,0,3658,W,SI,
SB0000028616,40,690,0,3233,W,CO,
SB0000132480,87,722,0,3728,N,CO,
SB0000145309,119,583,0,3188,N,RE,
SB0000091400,111,753,0,3587,N,SI,
SB0000111298,151,628,0,3395,E,CN,
SB0000034198,127,754,1,3481,E,SI,
SB0000141503,127,654,0,3095,E,CO,
SB0000069829,71,695,0,3086,W,,
SB0000094107,234,753,0,2834,,SI,
SB0000084841,143,666,0,2830,E,CO,
SB0000016302,87,592,0,2849,N,RE,
SB0000141150,75,753,0,3192,N,SI,
SB0000074116,246,760,0,2436,SE,SI,
SB0000056320,119,719,0,2167,N,CO,
SB0000131396,230,520,0,2812,SE,TO,
SB0000093138,103,645,0,2547,N,CN,
SB0000016884,95,658,0,3670,N,CO,
SB0000070142,139,726,0,1565,E,SI,
SB0000108385,95,705,0,2170,N,CO,
SB0000139371,246,760,0,3185,SE,SI,
SB0000032347,238,744,0,3909,SE,SI,
SB0000085529,190,621,0,3445,E,CN,
SB0000041369,79,658,0,3444,N,CO,
SB0000089836,131,520,0,1447,E,TO,
SB0000055554,246,742,0,3799,SE,SI,
SB0000058045,143,609,0,3463,E,RE,
SB0000013782,40,723,0,3445,W,CO,
SB0000017538,79,520,0,1154,N,TO,
SB0000128091,179,520,0,3846,E,TO,
SB0000063186,87,670,0,3109,N,CO,
SB0000040178,186,602,0,3141,E,RE,
SB0000131877,167,758,0,2834,E,SI,
SB0000038710,190,758,0,2176,E,SI,
SB0000144083,159,687,0,3169,E,CO,
SB0000111501,238,758,0,3764,SE,SI,
SB0000056228,83,621,0,2746,N,CN,
SB0000073841,230,755,0,3233,SE,SI,
SB0000066488,36,696,0,3488,W,CO,
SB0000110840,103,661,0,2546,N,CO,
SB0000014805,,549,0,3759,N,TO,
SB0000149449,95,520,0,3532,N,TO,
SB0000021248,79,580,0,3718,N,RE,
SB0000105880,151,663,0,2608,E,CO,
SB0000017210,139,590,0,3109,E,RE,
SB0000057994,139,683,0,,E,CO,
SB0000142045,48,709,0,3852,W,CO,
SB0000092246,167,520,0,3441,E,TO,
SB0000111440,155,553,0,3705,E,TO,
SB0000061666,67,727,0,3466,W,SI,
SB0000066681,179,685,0,2675,E,CO,
SB0000044751,107,753,0,3793,N,SI,
SB0000135272,163,520,0,3844,E,TO,
SB0000085625,210,727,0,488,SE,SI,
SB0000074204,91,742,0,3410,N,SI,
SB0000096160,139,649,0,3604,E,,
SB0000123153,63,714,0,3410,W,CO,
SB0000115352,115,520,0,3325,N,TO,
SB0000068957,28,759,0,3757,W,SI,
SB0000138188,135,600,0,3430,E,RE,
SB0000042136,,744,0,2896,,SI,
SB0000112950,131,741,0,2981,E,SI,
SB0000121517,147,538,0,2589,E,TO,
SB0000048307,143,680,0,3316,E,CO,
SB0000129426,119,520,0,2691,N,TO,
SB0000032410,194,639,0,2747,E,CN,
SB0000107359,175,520,0,2536,E,TO,
SB0000086418,52,655,0,2849,W,CO,
SB0000148133,123,612,0,2967,E,RE,
SB0000024093,119,706,0,2620,N,CO,
SB0000092970,56,674,0,3001,W,CO,
SB0000042273,370,719,0,3233,E,CO,
SB0000097550,111,638,0,3410,N,CN,
SB0000017336,107,613,0,3229,N,,
SB0000030355,143,673,0,1967,E,CO,
SB0000096839,32,738,0,3336,W,SI,
SB0000123548,60,640,0,4090,W,CN,
SB0000018908,67,728,0,3602,W,SI,
SB0000133895,32,520,0,3158,W,TO,
SB0000091473,24,694,0,3975,W,CO,
SB0000054823,115,736,0,3162,N,SI,
SB0000115498,131,681,0,3109,E,CO,
SB0000081695,171,755,0,3292,E,SI,
SB0000044007,194,664,0,2742,E,CO,
SB0000094006,44,738,0,3779,W,SI,
SB0000090124,91,674,0,3144,N,CO,
SB0000145789,139,673,0,2866,E,CO,
SB0000022143,163,520,0,2923,E,TO,
SB0000047178,107,717,0,3764,N,CO,
SB0000146181,127,653,0,2376,E,CO,
SB0000045963,135,693,0,3870,E,CO,
SB0000098549,175,728,0,3410,E,SI,
SB0000110490,63,639,0,3562,W,CN,
SB0000019796,179,742,0,2506,E,SI,
SB0000026746,194,684,0,2232,E,CO,
SB0000078179,131,647,0,3746,E,CN,
SB0000144982,151,754,0,3522,E,SI,
SB0000036448,99,656,0,3498,N,CO,
SB0000130618,246,758,0,3487,SE,SI,
SB0000059496,44,757,0,3587,W,SI,
SB0000136075,167,694,0,2436,E,CO,
SB0000049257,91,745,0,10032,N,SI,
SB0000071726,60,743,0,1787,W,SI,
SB0000069907,175,621,0,3569,E,CN,
SB0000013367,194,681,0,4029,E,CO,
SB0000041726,202,751,0,3764,SE,SI,
SB0000024454,139,711,0,3528,E,CO,
SB0000138770,175,755,0,3410,E,SI,
SB0000145378,48,642,0,3100,W,CN,
SB0000121058,151,601,0,3445,E,,
SB0000090493,147,673,0,3591,E,CO,
SB0000142063,155,758,0,2914,E,SI,
SB0000096003,194,729,0,2347,E,SI,
SB0000055591,135,660,0,1860,E,CO,
SB0000092095,147,520,0,3679,E,TO,
SB0000116526,131,689,0,3383,E,CO,
SB0000060067,182,520,0,3852,E,TO,
SB0000041374,147,672,0,2825,E,CO,
SB0000040039,186,692,0,3546,E,CO,
SB0000136522,99,721,0,2892,N,,
SB0000149182,83,520,0,3488,N,TO,
SB0000019804,143,520,0,3825,E,TO,
SB0000068578,182,698,0,3213,E,CO,
SB0000110792,131,733,0,3675,E,SI,
SB0000135857,95,570,0,3321,N,RE,
SB0000039780,182,520,0,3167,E,TO,
SB0000131521,87,681,0,2723,N,CO,
SB0000133547,119,666,0,3875,N,CO,
SB0000063775,123,520,0,245,E,TO,
SB0000104784,103,659,0,3020,N,CO,
SB0000142536,123,573,0,3734,E,RE,
SB0000041284,71,759,0,3751,W,SI,
SB0000107787,123,683,0,3144,E,CO,
SB0000062959,83,611,0,3374,N,RE,
SB0000141736,163,699,0,2859,E,CO,
SB0000148524,111,667,0,2727,N,CO,
SB0000141901,175,728,0,2406,E,SI,
SB0000107789,595,692,0,2985,E,CO,
SB0000144019,194,664,0,3587,E,CO,
SB0000124019,171,693,0,1727,E,CO,
SB0000125423,230,734,0,3572,SE,SI,
SB0000095094,155,520,0,1347,E,TO,
SB0000018597,71,689,0,3587,W,CO,
SB0000148877,139,731,0,2878,E,SI,
SB0000028667,198,520,0,4001,E,TO,
SB0000037447,234,520,0,3814,SE,TO,
SB0000084814,159,701,0,3144,E,CO,
SB0000061971,67,743,0,3830,W,SI,
SB0000123412,182,644,0,3234,E,CN,
SB0000108758,147,520,0,1600,E,TO,
SB0000032595,67,719,0,753,W,CO,
SB0000115676,111,636,0,3604,N,CN,
SB0000115553,107,520,0,3170,N,TO,
SB0000062703,151,696,0,,E,CO,
SB0000020338,75,676,0,3144,N,CO,
SB0000052675,186,520,0,2885,E,TO,
SB0000035939,83,673,0,2546,N,CO,
SB0000089543,190,520,0,4044,E,TO,
SB0000092563,147,690,0,2728,E,CO,
SB0000076197,155,706,0,,E,CO,
SB0000139072,40,659,0,3557,W,CO,
SB0000128031,63,680,0,3482,W,CO,
SB0000139287,159,738,0,3631,E,SI,
SB0000037524,71,631,0,1719,W,CN,
SB0000072611,87,530,0,3247,N,TO,
SB0000124489,135,756,0,2436,E,SI,
SB0000029881,127,520,0,-132,E,TO,
SB0000081607,234,751,0,3572,SE,SI,
SB0000068521,20,745,0,3693,W,SI,
SB0000130386,71,675,0,2825,W,CO,
SB0000097043,194,520,0,2723,E,TO,
SB0000036265,163,722,0,2451,E,CO,
SB0000068163,214,745,0,1803,SE,SI,
SB0000102465,175,697,0,3558,E,CO,
SB0000113183,115,520,0,2892,N,TO,
SB0000023663,194,683,0,3989,E,CO,
SB0000126544,111,652,0,842,N,CN,
SB0000042605,190,550,0,3664,E,TO,
SB0000110757,155,639,0,3056,E,CN,
SB0000038361,151,657,0,2967,E,CO,
SB0000018498,190,738,0,-132,E,SI,
SB0000031365,119,672,0,2595,N,CO,
SB0000017603,171,520,0,3301,E,TO,
SB0000085456,159,626,0,3292,E,CN,
SB0000041192,163,679,0,2666,E,CO,
SB0000138949,226,520,0,,SE,TO,
SB0000056611,242,757,0,2436,,SI,
SB0000095232,131,687,0,2274,E,CO,
SB0000043204,218,520,0,3983,SE,TO,
SB0000014086,103,726,0,3091,N,SI,
SB0000056504,24,750,0,3675,W,SI,
SB0000071566,87,750,0,-132,N,SI,
SB0000114167,179,704,0,3162,E,CO,
SB0000028778,159,728,0,3728,E,SI,
SB0000075690,246,631,0,3679,SE,CN,
SB0000060548,99,592,0,3482,N,RE,
SB0000018157,119,587,0,2972,N,RE,
SB0000055915,167,712,0,3498,E,CO,
SB0000135385,95,703,0,3457,,CO,
SB0000044294,171,708,0,1483,E,CO,
SB0000106455,131,520,0,1887,E,TO,
SB0000098489,143,720,0,2772,E,CO,
SB0000061083,83,520,0,334,N,TO,
SB0000033041,119,520,1,3357,N,TO,
SB0000085450,,685,0,3764,SE,CO,
SB0000054337,87,760,0,2219,N,SI,
SB0000077965,131,588,0,3397,E,RE,
SB0000076603,99,584,0,2259,N,RE,
SB0000028553,179,660,0,3321,E,CO,
SB0000145023,159,706,0,3024,E,CO,
SB0000085493,103,731,0,2790,N,SI,
SB0000147132,40,700,0,3764,W,CO,
SB0000088900,226,755,0,4033,SE,SI,
SB0000118343,143,670,0,2701,E,CO,
SB0000120688,115,759,0,2932,N,SI,
SB0000075175,127,719,0,3086,E,CO,
SB0000131539,226,520,0,3696,SE,TO,
SB0000026715,155,537,0,3908,E,TO,
SB0000143575,246,749,0,3303,SE,SI,
SB0000117120,147,608,0,3537,E,,
SB0000037660,171,684,0,3498,E,CO,
SB0000092860,60,689,0,2727,W,CO,
SB0000145871,135,731,0,2524,E,SI,
SB0000074191,147,699,0,1940,E,CO,
SB0000128437,246,757,0,2436,SE,SI,
SB0000111707,155,520,0,1660,E,TO,
SB0000047470,155,520,0,3421,E,TO,
SB0000120298,48,724,0,3365,W,SI,
SB0000136917,151,738,0,2170,E,SI,
SB0000122612,151,717,0,3421,E,CO,
SB0000014243,111,715,0,3312,N,CO,
SB0000142524,167,713,0,3994,E,CO,
SB0000088652,194,667,0,3729,E,CO,
SB0000093242,123,520,0,-132,E,TO,
SB0000068034,123,520,0,2937,E,TO,
SB0000054852,71,552,0,3463,W,TO,
SB0000096282,99,742,0,4047,N,SI,
SB0000145319,182,649,0,3906,E,CN,
SB0000038775,143,724,0,3144,E,SI,
SB0000025463,214,718,0,2162,SE,CO,
SB0000036818,56,634,0,3557,W,CN,
SB0000084145,,520,0,1917,E,TO,
SB0000029332,171,641,0,3790,E,CN,
SB0000083188,155,618,0,2621,E,CN,
SB0000052607,230,692,0,3764,SE,CO,
SB0000142353,159,740,0,1639,E,SI,
SB0000126618,119,736,0,3631,N,SI,
SB0000045956,194,657,0,2917,E,CO,
SB0000067336,32,713,0,3295,W,CO,
SB0000103144,24,520,0,2155,W,TO,
SB0000126377,139,548,0,4047,E,TO,
SB0000082288,147,692,0,2451,E,CO,
SB0000128462,155,758,0,3842,E,SI,
SB0000064386,206,683,0,2689,SE,CO,
SB0000097311,234,647,0,3410,SE,CN,
SB0000085857,151,520,0,2251,E,TO,
SB0000049777,155,654,0,2864,E,CO,
SB0000048940,107,758,0,3438,N,SI,
SB0000097476,99,520,0,1247,N,TO,
SB0000140131,155,717,0,576,E,CO,
SB0000013723,182,520,0,3659,E,TO,
SB0000075763,222,756,0,3394,SE,SI,
SB0000078134,40,758,0,3640,W,SI,
SB0000101242,135,682,0,8601,E,CO,
SB0000044630,44,718,0,3716,W,CO,
SB0000033983,111,723,0,3631,N,CO,
SB0000120923,127,558,0,3882,E,RE,
SB0000079139,103,607,0,3870,N,RE,
SB0000029082,246,645,0,3746,SE,CN,
SB0000060022,119,609,0,3179,N,RE,
SB0000091761,246,759,0,3852,SE,SI,
SB0000049943,135,596,0,3233,E,RE,
SB0000095740,198,630,0,4078,E,CN,
SB0000055140,155,613,0,3746,E,RE,
SB0000059949,163,520,0,3493,E,TO,
SB0000147424,48,743,0,3144,W,SI,
SB0000128176,119,760,0,3100,N,SI,
SB0000106726,135,662,0,3587,E,CO,
SB0000128984,107,672,0,2888,N,CO,
SB0000096419,87,677,0,3454,N,CO,
SB0000117865,131,685,0,3646,E,CO,
SB0000049588,155,562,0,3439,E,RE,
SB0000030972,63,656,0,3661,W,CO,
SB0000084946,107,663,0,3310,N,CO,
SB0000029889,91,587,0,3976,N,RE,
SB0000036881,91,751,0,1491,N,SI,
SB0000074097,87,520,0,3051,N,TO,
SB0000022130,163,691,0,1344,E,CO,
SB0000045706,99,520,0,3301,N,TO,
SB0000074865,135,756,0,2878,E,SI,
SB0000063422,202,623,0,3799,SE,CN,
SB0000118298,163,697,0,3613,E,CO,
SB0000135582,163,736,0,3484,E,SI,
SB0000071086,210,589,0,3799,SE,RE,
SB0000027514,155,718,0,1969,E,CO,
SB0000036546,75,629,0,3026,N,CN,
SB0000078671,,520,0,3631,W,TO,
SB0000057311,182,520,0,1549,E,TO,
SB0000052196,186,520,0,3485,E,TO,
SB0000022795,99,520,0,7357,N,TO,
SB0000113140,214,520,0,3420,SE,TO,
SB0000125435,175,520,0,3221,E,TO,
SB0000012414,75,742,0,3414,N,SI,
SB0000036250,186,730,0,3017,E,SI,
SB0000021661,147,694,0,1344,E,CO,
SB0000078837,163,684,0,3906,E,CO,
SB0000128380,206,690,0,2286,SE,CO,
SB0000030810,95,730,0,3488,N,SI,
SB0000035339,155,705,0,931,E,,
SB0000054720,155,663,0,3268,E,CO,
SB0000061858,186,520,0,4045,E,TO,
SB0000118390,163,563,0,3178,E,RE,
SB0000148538,175,520,0,1969,E,TO,
SB0000043664,234,520,0,4012,SE,,
SB0000129229,147,520,0,3895,,TO,
SB0000050812,79,651,0,2843,N,CN,
SB0000106215,48,691,0,3141,W,CO,
SB0000036167,246,668,0,3604,SE,CO,
SB0000055676,246,751,0,2636,SE,SI,
SB0000026456,52,745,0,3730,W,SI,
SB0000085618,135,755,0,3764,E,SI,
SB0000139591,135,721,0,3233,E,CO,
SB0000079580,159,688,0,1830,E,CO,
SB0000015724,464,758,0,2893,E,SI,
SB0000095540,115,645,0,2878,N,CN,
SB0000077645,135,520,0,2897,E,TO,
SB0000111274,182,705,0,3587,E,CO,
SB0000042550,139,560,0,3374,E,RE,
SB0000033800,171,760,0,3410,E,SI,
SB0000085022,40,520,0,3168,W,TO,
SB0000117088,119,666,0,2288,N,CO,
SB0000110893,56,696,0,3484,W,CO,
SB0000028037,83,689,0,3764,N,CO,
SB0000096784,111,584,0,3026,N,RE,
SB0000113474,131,730,0,3125,E,SI,
SB0000147091,115,622,0,3852,N,CN,
SB0000130603,182,716,0,3410,E,CO,
SB0000014641,206,613,0,2790,,RE,
SB0000124030,63,520,0,,W,TO,
SB0000037001,139,642,0,3380,E,CN,
SB0000090818,123,713,0,2967,E,CO,
SB0000071863,179,697,0,3410,E,CO,
SB0000063995,83,696,0,3130,N,CO,
SB0000022812,115,744,0,3215,N,SI,
SB0000124159,202,520,0,2259,SE,TO,
SB0000099620,246,733,0,3774,SE,SI,
SB0000085756,179,755,0,3675,E,SI,
SB0000100382,198,621,0,3246,E,CN,
SB0000119896,238,520,0,,SE,TO,
SB0000045836,163,520,0,3813,E,TO,
SB0000142570,44,638,0,3683,W,CN,
SB0000015418,139,760,0,3608,E,SI,
SB0000074375,75,757,0,1480,N,SI,
SB0000058586,115,591,0,4004,,RE,
SB0000063460,179,520,0,3354,E,TO,
SB0000028684,24,707,0,3728,W,CO,
SB0000106863,107,598,0,3299,N,RE,
SB0000029279,151,684,0,3976,E,CO,
SB0000093236,143,605,0,3764,E,RE,
SB0000109887,95,734,0,3410,N,SI,
SB0000064458,234,686,0,2967,SE,CO,
SB0000035442,99,744,0,3348,N,SI,
SB0000111447,95,647,0,3498,N,CN,
SB0000052220,131,525,0,3516,E,TO,
SB0000042675,24,648,0,4047,W,CN,
SB0000096789,175,670,0,2422,E,CO,
SB0000030004,91,574,0,3498,N,RE,
SB0000025653,119,685,0,2530,N,CO,
SB0000080013,246,760,0,-132,SE,,
SB0000032155,75,520,0,2112,N,TO,
SB0000021257,135,694,0,3059,E,CO,
SB0000071545,175,687,0,2418,E,CO,
SB0000118854,123,730,0,2745,E,SI,
SB0000040723,67,681,0,3808,W,CO,
SB0000014522,115,520,0,3960,N,TO,
SB0000118333,131,520,0,2095,E,TO,
SB0000030571,28,760,0,3445,W,SI,
SB0000012817,123,744,0,3057,E,SI,
SB0000116508,131,623,0,3410,E,CN,
SB0000065676,,706,0,3693,E,CO,
SB0000091832,151,672,0,2896,E,CO,
SB0000061750,155,639,0,3602,E,CN,
SB0000059929,119,577,0,3162,N,RE,
SB0000102256,198,653,0,3675,E,CO,
SB0000083809,190,705,0,3262,E,CO,
SB0000037946,95,698,0,4083,N,CO,
SB0000056127,87,744,0,8489,N,SI,
SB0000132474,246,624,0,3587,SE,CN,
SB0000028214,,520,0,3823,E,TO,
SB0000062799,123,611,0,3137,E,RE,
SB0000143079,190,675,0,3188,E,CO,
SB0000031436,24,712,0,3923,W,CO,
SB0000077487,60,719,0,3994,W,CO,
SB0000132394,190,678,0,1816,E,CO,
SB0000139730,131,710,0,-132,E,CO,
SB0000055077,175,688,0,2737,E,CO,
SB0000091769,246,725,0,3480,SE,SI,
SB0000127339,107,592,0,3804,N,RE,
SB0000018481,119,572,0,3852,N,RE,
SB0000136550,182,683,0,1143,E,CO,
SB0000068149,95,714,0,3321,N,CO,
SB0000015168,214,746,0,2596,SE,SI,
SB0000136818,60,520,0,2414,W,TO,
SB0000139110,163,596,0,4083,E,RE,
SB0000025332,87,690,0,3569,N,CO,
SB0000127619,103,700,0,3233,N,CO,
SB0000093095,230,733,0,3235,SE,SI,
SB0000045834,32,731,0,3551,W,SI,
SB0000119755,83,683,0,3460,N,CO,
SB0000023788,79,630,0,3901,N,,
SB0000122573,,520,0,2667,SE,TO,
SB0000111418,87,746,0,3427,N,SI,
SB0000091729,171,698,0,3522,E,CO,
SB0000150280,155,647,0,3080,E,CN,
SB0000066292,175,571,0,3587,E,RE,
SB0000094905,95,615,0,3048,N,RE,
SB0000048995,56,520,0,2600,W,TO,
SB0000134340,87,666,0,3079,N,CO,
SB0000118522,83,627,0,3295,N,CN,
SB0000050231,95,560,0,3056,N,RE,
SB0000148013,123,701,0,2347,E,CO,
SB0000139154,56,520,0,3806,W,TO,
SB0000082726,119,586,0,2542,N,RE,
SB0000098595,99,706,0,3469,N,CO,
SB0000117950,123,725,0,3144,,SI,
SB0000056390,143,673,0,4047,E,CO,
SB0000053610,155,729,0,1801,E,SI,
SB0000069039,226,520,0,3122,SE,TO,
SB0000148219,234,680,0,3782,SE,CO,
SB0000136215,139,554,0,3102,E,TO,
SB0000144817,111,704,0,2752,N,CO,
SB0000041067,175,708,0,3587,E,CO,
SB0000073918,175,691,0,2949,E,CO,
SB0000086787,171,667,0,2524,E,CO,
SB0000067419,246,752,0,3564,SE,SI,
SB0000150164,99,574,0,3740,N,RE,
SB0000057272,123,741,0,3041,E,SI,
SB0000142354,159,694,0,3179,E,CO,
SB0000082713,214,520,0,2190,SE,TO,
SB0000046087,151,520,0,3374,E,TO,
SB0000035632,147,520,0,4087,E,TO,
SB0000094285,407,752,0,3962,N,SI,
SB0000128362,368,595,0,3799,N,RE,
SB0000091123,111,717,0,3640,N,CO,
SB0000018996,179,520,0,2546,E,TO,
SB0000088118,139,698,0,3410,E,CO,
SB0000121740,40,737,0,,W,SI,
SB0000084194,44,611,0,3641,W,RE,
SB0000081498,95,601,0,3332,N,RE,
SB0000050523,111,520,0,3728,N,TO,
SB0000019232,99,746,0,3206,N,SI,
SB0000125482,230,759,0,3705,SE,SI,
SB0000102707,143,655,0,3379,E,CO,
SB0000076792,48,691,0,3622,W,CO,
SB0000141990,119,760,0,3410,N,SI,
SB0000046438,135,678,0,3698,E,CO,
SB0000087701,226,760,0,3587,SE,SI,
SB0000130085,202,747,0,2170,SE,SI,
SB0000055727,175,750,0,2524,E,SI,
SB0000043010,230,630,0,3115,SE,CN,
SB0000019077,202,703,0,2583,SE,CO,
SB0000080470,131,648,0,3410,E,CN,
SB0000113300,159,679,0,3960,E,CO,
SB0000112276,56,554,0,4065,W,TO,
SB0000087492,24,760,0,3038,W,SI,
SB0000085089,91,754,0,3494,N,SI,
SB0000015582,91,668,0,3233,N,CO,
SB0000123483,139,720,0,,E,CO,
SB0000081586,79,691,0,3528,N,CO,
SB0000148279,131,617,0,2692,E,CN,
SB0000131681,246,520,0,4032,SE,TO,
SB0000133292,67,685,0,3587,W,CO,
SB0000051770,127,721,0,3941,E,CO,
SB0000059716,155,695,0,2650,E,CO,
SB0000019227,107,667,0,3179,N,CO,
SB0000057149,135,690,0,3522,E,CO,
SB0000109370,32,741,0,4086,W,SI,
SB0000044844,107,520,0,3045,N,TO,
SB0000089932,87,713,0,3410,N,CO,
SB0000015718,230,709,0,3954,SE,CO,
SB0000038984,,631,0,2710,E,CN,
SB0000025573,186,593,0,3241,E,RE,
SB0000058342,159,678,0,3091,E,CO,
SB0000052706,159,520,0,4102,E,TO,
SB0000033268,179,673,0,1934,E,CO,
SB0000026326,91,704,0,3551,N,CO,
SB0000014351,135,679,0,3516,E,CO,
SB0000037962,48,731,0,3321,W,SI,
SB0000085246,147,693,0,3542,E,CO,
SB0000055933,175,520,0,3598,E,TO,
SB0000116357,123,737,0,2967,E,SI,
SB0000097959,127,520,0,-14,E,TO,
SB0000107591,56,687,0,1993,W,CO,
SB0000018638,119,709,0,3215,N,CO,
SB0000104530,36,760,0,4053,W,SI,
SB0000063219,182,760,0,3557,E,SI,
SB0000056870,194,705,0,3974,E,CO,
SB0000101143,202,610,0,3587,SE,RE,
SB0000059184,246,699,0,3877,SE,CO,
SB0000025391,179,648,0,3955,E,CN,
SB0000075303,155,725,0,2214,E,SI,
SB0000131508,246,751,0,3410,SE,SI,
SB0000094761,44,520,0,3549,W,TO,
SB0000080037,,714,0,3941,N,CO,
SB0000104690,56,655,0,3498,W,CO,
SB0000077384,95,698,0,3056,N,CO,
