"Label","card_tenure","risk_score","num_promoted","avg_bal"
"1",131,688,0,3144
"0",63,712,0,3911
"0",246,759,0,3056
"0",103,717,0,3144
"0",155,520,0,3481
"0",175,520,0,3051
"1",83,520,0,3516
"0",24,727,0,3728
"0",135,693,0,2639
"0",147,724,0,3557
"0",95,663,0,3725
"0",147,626,0,1801
"0",63,703,0,2104
"0",175,545,0,3632
"0",52,605,0,3626
"0",NA,717,0,2172
"0",182,758,0,3592
"0",107,627,0,2684
"0",163,747,0,2687
"1",135,759,0,3557
"1",218,662,0,3658
"0",103,741,0,2524
"0",151,718,0,3410
"0",103,706,0,NA
"0",246,542,0,4021
"1",135,531,0,NA
"0",210,520,0,2864
"0",163,663,0,1904
"0",182,685,0,2436
"0",111,735,0,2572
"0",111,623,0,3994
"0",151,758,0,1993
"0",147,520,0,2209
"0",226,520,0,4003
"1",44,658,0,3587
"1",95,703,0,3613
"0",167,545,0,3587
"1",71,520,0,3719
"0",202,708,0,3339
"0",175,701,0,2347
"0",143,661,0,3041
"0",123,684,0,3672
"0",48,701,0,3657
"0",83,735,0,3286
"0",83,520,0,6636
"0",16,760,0,4026
"0",143,686,0,3162
"0",182,520,0,3683
"0",83,590,0,NA
"0",75,754,0,3365
"0",151,760,0,3802
"0",459,707,0,4065
"0",365,758,0,3355
"1",91,733,0,3622
"0",163,535,0,3410
"0",246,520,0,2969
"1",155,760,0,NA
"0",246,758,0,3438
"0",32,520,0,-132
"1",171,673,0,2170
"0",NA,755,0,3318
"0",182,714,0,3455
"0",63,622,0,3622
"0",119,520,0,2711
"0",151,689,0,2614
"0",242,760,0,2436
"0",198,697,0,2170
"0",79,520,0,2327
"0",139,757,0,2938
"0",115,658,0,NA
"0",190,733,0,3941
"1",115,750,0,-132
"0",135,520,0,2153
"0",79,661,0,2712
"0",218,604,0,3713
"0",159,670,0,3233
"0",147,710,0,2864
"0",79,560,0,3488
"0",179,520,0,574
"0",190,758,0,3326
"0",63,691,0,3954
"0",115,607,0,3985
"0",175,696,0,2861
"0",71,673,0,2878
"0",139,520,0,3767
"0",194,750,0,3782
"0",87,520,0,NA
"0",111,639,0,2878
"0",171,583,0,2830
"0",48,601,0,3824
"0",246,747,0,3410
"0",135,729,0,2229
"0",99,711,0,3870
"0",91,540,0,3056
"0",119,708,0,665
"0",107,688,0,3773
"1",179,621,0,3858
"0",155,754,0,3233
"0",194,678,0,3574
"0",159,650,0,2163
"0",79,635,0,3726
"0",87,523,0,4010
"0",32,697,0,3897
"1",79,520,0,-132
"0",182,720,0,3557
"0",103,651,0,3613
"0",127,759,0,2893
"0",20,520,0,2888
"0",107,730,0,3088
"0",115,706,0,3675
"0",147,605,0,2524
"0",48,708,0,3189
"0",107,728,0,2489
"0",63,520,0,3226
"0",67,520,0,NA
"0",71,612,0,3410
"0",171,701,0,3091
"0",167,520,0,3174
"0",190,717,0,3528
"1",NA,734,0,3769
"0",159,520,0,2629
"0",79,656,0,3310
"0",159,520,0,3691
"0",202,598,0,3714
"0",175,613,0,3262
"0",111,721,0,3053
"0",151,622,0,3268
"0",210,706,0,3376
"0",67,616,0,3835
"0",238,760,0,3852
"0",246,520,0,3367
"0",226,520,0,3347
"0",179,617,0,2347
"1",103,520,0,778
"0",79,688,0,3410
"0",155,574,0,2421
"0",167,752,0,3149
"0",210,530,0,3343
"1",79,675,0,3959
"0",175,625,0,3391
"0",111,681,0,1860
"0",36,710,0,NA
"0",147,654,0,2748
"0",79,653,0,3206
"0",75,700,0,2746
"0",NA,638,0,3672
"0",131,644,0,2761
"0",127,642,0,3787
"0",246,686,0,3262
"1",119,709,0,3115
"0",167,666,0,3174
"0",151,707,0,3357
"0",119,520,0,3179
"0",127,716,0,2821
"0",119,674,0,3764
"0",182,721,0,1116
"0",131,520,0,3166
"0",111,681,0,2790
"0",NA,657,0,3321
"0",103,735,0,3233
"0",131,734,0,3321
"0",99,710,0,3427
"0",206,520,0,3317
"0",175,716,0,3306
"0",139,660,1,4024
"0",206,739,0,3115
"0",226,704,0,2613
"0",52,664,0,3764
"0",79,710,0,2878
"0",171,627,0,2768
"0",99,654,0,2701
"0",131,520,0,1234
"0",95,603,0,4022
"0",182,705,0,3046
"0",594,724,0,3587
"0",119,732,0,3188
"0",99,727,0,3372
"0",242,607,0,3458
"0",198,520,0,2047
"0",190,719,0,2721
"1",226,748,0,3141
"0",139,740,0,3262
"0",179,740,0,3572
"0",175,683,0,1831
"0",147,520,0,4077
"0",143,707,0,2391
"0",171,731,0,3737
"0",67,760,0,2351
"0",143,684,0,3768
"0",131,720,0,2866
"0",167,542,0,3799
"0",198,733,0,2377
"1",28,520,0,2373
"0",83,751,0,3587
"0",222,699,0,3321
"0",87,662,0,3091
"0",147,605,0,3100
"1",131,716,0,3587
"0",91,520,0,1157
"0",139,520,0,2184
"0",159,753,0,3985
"0",123,520,0,2971
"0",171,742,0,3782
"1",48,725,1,3374
"0",210,711,0,3978
"0",167,719,0,2436
"0",111,520,0,3852
"0",175,686,0,3353
"0",119,686,0,3082
"0",127,736,0,2672
"1",206,586,0,3640
"0",111,757,0,3247
"0",91,725,0,3321
"0",111,620,0,2671
"0",202,520,0,2521
"0",NA,752,0,3587
"0",151,678,0,3019
"0",107,725,0,1939
"0",171,710,0,3498
"1",159,633,0,3622
"0",123,668,0,2985
"0",179,728,0,3073
"0",159,695,0,3764
"1",139,760,0,3419
"0",171,647,0,2451
"0",56,677,0,1816
"0",111,620,0,2642
"0",246,755,0,-132
"0",186,725,0,3038
"0",202,759,0,3222
"0",167,667,0,3911
"0",246,760,0,3562
"0",147,680,0,1629
"1",40,739,0,3551
"0",175,630,0,2967
"0",123,690,0,3398
"0",83,671,0,3175
"1",60,734,0,3512
"0",131,520,0,1487
"0",238,726,0,3144
"0",147,650,0,3141
"0",246,759,0,3764
"0",163,520,0,2438
"0",151,686,0,2808
"0",218,520,0,3524
"0",194,717,0,2108
"0",163,724,0,2569
"0",135,579,0,3614
"0",83,718,0,3555
"0",159,580,0,3602
"0",175,520,0,3947
"0",246,520,0,3814
"0",222,760,0,3763
"0",103,564,0,3303
"0",163,668,0,2701
"0",179,734,0,3525
"0",71,564,0,3410
"0",60,703,0,3721
"0",159,641,0,3212
"0",63,707,0,3056
"0",179,757,0,3806
"0",151,697,0,3672
"0",473,725,0,3809
"0",127,751,0,3115
"0",246,709,0,3162
"0",60,742,0,2896
"0",83,558,0,4029
"0",107,639,0,3835
"0",95,520,0,1642
"0",87,717,0,2082
"0",56,732,0,3462
"0",167,649,0,3746
"0",123,625,0,3100
"0",119,626,0,2500
"0",159,691,0,4046
"0",143,520,0,4085
"0",44,520,0,3817
"0",179,680,0,753
"0",194,520,0,3198
"0",123,672,0,3401
"0",246,758,0,2529
"0",60,700,0,2082
"0",147,679,0,2467
"0",210,520,0,1517
"0",135,603,0,4097
"0",190,647,0,3770
"0",182,520,0,3587
"0",123,589,0,2859
"0",182,759,0,3926
"0",123,655,0,2967
"0",218,520,0,2566
"0",119,708,0,3640
"0",107,705,0,2776
"0",103,520,0,4029
"0",179,520,0,3684
"0",139,692,0,2475
"0",194,520,0,1690
"0",135,520,0,3052
"0",111,682,0,3286
"0",NA,520,0,3351
"0",482,678,0,3336
"1",206,677,0,2816
"0",107,740,0,3410
"0",226,520,0,1434
"0",182,520,0,3971
"0",115,626,0,3726
"0",127,520,0,2007
"0",60,682,0,2444
"0",222,670,0,2798
"0",171,680,0,2808
"0",206,760,0,1919
"0",107,657,0,2952
"0",151,758,0,2524
"0",NA,520,0,2097
"0",91,726,0,2904
"0",155,669,0,664
"0",175,744,0,3422
"0",107,654,0,3227
"0",79,696,0,2622
"1",171,734,0,3722
"0",135,679,0,3203
"0",107,743,0,1550
"0",115,707,0,2819
"0",40,760,0,3779
"0",186,687,0,4093
"0",167,705,0,3413
"0",NA,718,0,3580
"0",175,677,0,2524
"0",167,729,0,3675
"0",143,520,0,3402
"0",159,760,0,3170
"1",67,520,0,3732
"0",179,736,0,883
"0",246,680,0,3728
"0",123,703,0,2755
"0",179,724,0,4064
"0",99,674,0,1639
"0",91,676,0,3188
"0",115,520,0,3406
"0",214,708,0,3888
"0",36,675,0,3835
"0",206,751,0,3764
"0",155,584,0,2648
"1",83,641,0,NA
"0",159,520,0,2421
"0",119,696,0,2878
"0",159,668,0,1978
"0",NA,675,0,2967
"0",246,594,0,3345
"0",79,520,0,2291
"0",40,619,0,4029
"1",99,568,0,3848
"0",87,622,0,2170
"0",151,619,0,3060
"0",44,644,0,3670
"1",67,747,0,-132
"1",131,644,0,3227
"0",20,751,0,4065
"0",99,663,0,3562
"0",135,758,0,2985
"0",107,520,0,3061
"0",143,520,0,4029
"0",127,613,0,2524
"1",127,730,0,2569
"0",182,520,0,2289
"0",155,706,0,3410
"0",67,636,0,2631
"0",135,700,0,2819
"0",40,691,0,3697
"0",83,520,0,1901
"0",218,520,0,1512
"0",24,747,0,3615
"0",194,520,0,2225
"1",171,662,0,3764
"0",107,730,0,3374
"0",60,520,0,455
"0",99,706,0,3631
"0",111,520,0,3073
"1",107,682,0,3525
"0",83,707,0,2958
"0",167,568,0,3568
"0",103,627,0,2843
"0",60,520,0,2385
"0",230,726,0,3889
"0",87,719,0,2804
"0",175,677,0,3144
"0",40,692,0,4047
"0",119,731,0,2849
"0",135,689,0,3091
"0",36,736,0,3644
"0",139,723,0,1860
"0",87,520,0,3498
"0",151,667,0,3134
"0",87,655,0,1869
"0",198,747,0,3779
"0",135,742,0,3498
"0",103,688,0,3498
"0",198,725,0,3394
"0",163,645,0,2862
"0",175,733,0,3927
"0",103,725,0,2188
"0",115,700,0,2701
"0",206,745,0,3557
"0",155,699,0,3215
"0",222,676,0,3237
"0",190,755,0,3490
"0",143,678,0,3109
"0",99,520,0,3126
"0",143,570,0,NA
"0",103,748,0,2613
"0",167,674,0,3700
"0",159,677,0,3401
"0",91,717,0,3906
"1",67,696,0,3799
"0",40,520,0,2798
"0",40,520,0,2072
"0",198,520,0,2447
"0",48,759,0,3751
"0",91,575,1,3013
"0",246,760,0,2636
"0",182,647,0,3651
"0",131,683,0,2451
"0",127,651,0,2598
"0",111,635,0,2819
"1",75,520,0,3693
"0",179,760,0,3779
"1",107,656,0,3351
"0",28,759,0,3918
"0",143,520,0,1240
"0",87,520,0,3271
"0",218,520,0,2927
"0",135,520,0,1315
"0",83,520,0,3737
"0",198,694,0,3746
"1",95,699,0,2808
"0",246,760,0,4040
"0",147,520,0,3325
"0",135,681,0,2406
"0",63,630,0,3849
"0",123,672,0,2436
"0",115,662,0,3395
"0",167,732,0,3110
"1",20,520,0,1595
"0",119,758,1,3483
"0",151,608,0,3233
"0",103,649,0,3233
"1",123,520,0,4005
"0",238,737,0,NA
"0",159,734,0,1373
"0",131,757,0,3852
"0",194,710,0,1851
"0",186,520,0,3620
"0",222,617,0,2901
"0",131,675,0,3397
"0",182,745,0,2613
"0",48,693,0,3705
"0",48,634,0,3764
"0",127,717,0,NA
"0",60,698,0,2170
"0",135,520,0,2487
"0",99,520,0,811
"0",175,745,0,3321
"0",159,719,0,2017
"0",52,711,0,2657
"0",131,736,0,4029
"0",143,754,0,3779
"0",194,756,0,3616
"1",151,689,0,3335
"0",179,750,0,874
"0",210,733,0,2279
"0",87,520,0,-8
"0",218,754,0,3675
"0",60,650,0,3566
"0",194,520,0,3120
"0",167,672,0,2613
"0",NA,626,0,2878
"0",95,642,0,3333
"0",107,760,0,3365
"0",143,520,0,3254
"0",119,681,0,2377
"0",127,718,0,3085
"0",95,520,0,2154
"0",155,520,0,1241
"0",159,694,0,3243
"0",119,604,0,3410
"0",127,672,0,3351
"0",242,520,0,2125
"0",119,759,0,3463
"0",135,666,0,3410
"0",44,689,0,4057
"0",155,577,0,3658
"0",175,724,0,3764
"1",123,588,0,3532
"0",79,692,0,2524
"0",186,759,0,4065
"0",91,649,0,1603
"0",119,684,0,2819
"0",159,520,0,1726
"0",171,730,0,3696
"0",198,725,0,2471
"0",123,520,0,988
"1",20,755,0,4038
"0",123,635,0,3260
"0",190,666,0,3764
"0",147,520,0,1719
"0",20,712,0,4047
"0",230,715,0,2447
"0",20,695,0,3923
"0",44,735,0,NA
"0",246,740,0,3349
"0",155,683,0,3454
"1",36,707,0,3445
"0",24,724,0,3941
"0",163,551,0,3210
"0",131,706,0,2569
"0",246,663,0,3587
"0",67,703,0,1462
"0",75,736,0,3527
"0",131,712,0,1772
"0",67,737,0,3474
"0",115,662,0,1885
"0",71,731,0,3658
"0",71,520,0,3966
"0",63,520,0,3590
"0",107,520,0,2272
"0",123,520,0,4048
"0",175,520,0,4044
"0",238,735,0,2541
"0",119,684,0,3551
"0",151,520,0,3572
"0",182,758,0,3233
"0",83,520,0,2756
"0",155,689,0,2542
"0",167,702,0,3610
"0",75,520,0,1514
"0",131,520,0,3691
"0",95,520,0,3466
"0",99,621,0,3568
"1",44,673,0,3888
"0",179,731,0,3388
"0",139,520,0,1322
"0",194,758,0,3489
"0",246,760,0,1878
"0",226,520,0,314
"0",71,625,0,3527
"0",131,727,1,2938
"0",111,520,0,3557
"0",167,725,0,3162
"1",60,520,0,959
"0",151,655,0,3563
"0",151,670,0,3248
"1",115,636,0,3534
"0",79,760,0,3705
"0",143,604,0,4029
"0",226,520,0,NA
"0",230,760,0,3569
"0",190,520,0,1546
"0",206,680,0,2598
"0",167,698,0,3020
"0",115,670,0,2716
"0",127,595,0,3478
"0",131,520,0,4021
"0",127,706,0,2376
"0",0,655,0,3233
"0",151,520,0,3852
"1",79,700,0,3292
"0",222,759,0,3941
"0",36,654,0,3957
"0",206,604,0,2954
"0",91,721,0,2515
"0",163,725,0,3491
"0",226,740,0,2796
"0",40,661,0,3941
"0",175,626,0,3262
"0",83,758,0,2701
"0",127,673,0,NA
"0",246,760,0,3764
"0",202,758,0,3646
"0",135,679,0,3045
"0",234,520,0,2766
"0",44,718,0,3941
"0",234,734,0,3790
"0",246,648,0,3329
"0",151,520,0,2834
"0",179,556,0,3249
"0",147,663,0,1462
"0",179,520,0,3662
"0",179,520,0,3722
"0",127,657,0,2885
"0",151,706,0,2391
"0",56,756,0,2524
"0",198,520,0,3638
"0",151,665,0,3519
"0",103,520,0,2202
"0",103,702,0,2701
"0",115,733,0,765
"0",127,743,0,2844
"0",107,693,0,-132
"0",246,757,0,3764
"0",167,723,0,3386
"0",24,718,0,3764
"0",190,663,0,3852
"0",175,651,0,2607
"0",103,700,0,2914
"0",202,520,0,2911
"0",44,718,0,3976
"0",48,520,0,2057
"0",NA,559,0,3754
"0",182,705,0,3779
"0",238,759,0,3835
"0",95,648,0,3113
"0",163,674,0,2096
"0",246,520,0,3162
"0",577,688,0,4068
"1",83,627,0,3569
"0",246,597,0,3833
"0",155,520,0,3850
"0",135,633,0,3852
"0",52,617,0,3445
"1",131,604,0,883
"0",186,520,0,2650
"0",139,520,0,4083
"0",111,701,0,1942
"0",139,705,0,2635
"0",131,683,0,1763
"0",99,689,0,3321
"0",151,694,0,3595
"0",95,708,0,1639
"0",60,609,0,3774
"0",131,691,0,1296
"0",103,753,0,3237
"0",48,734,0,3734
"0",214,715,0,3527
"0",139,714,0,939
"0",139,687,0,2014
"0",71,639,0,3338
"0",71,681,0,3065
"0",182,595,0,3799
"0",218,520,0,1504
"0",143,520,0,1789
"0",186,757,0,2259
"0",155,746,0,3557
"1",91,665,0,2701
"0",163,645,0,3543
"0",71,681,0,3392
"0",36,758,0,3852
"0",71,520,0,3260
"0",147,724,0,3452
"0",246,760,0,10632
"0",202,742,0,3941
"0",60,760,0,2164
"0",242,753,0,3764
"0",123,520,0,366
"0",79,739,0,3750
"0",95,702,0,2613
"0",194,597,0,3857
"0",198,727,0,3116
"0",95,744,0,3498
"0",87,643,0,3587
"0",131,746,0,2914
"0",179,706,0,3561
"1",36,750,0,4038
"0",147,520,0,2294
"0",135,520,0,2762
"0",182,596,0,3779
"0",95,660,0,3321
"0",95,686,0,3241
"0",171,760,0,3672
"0",103,573,0,3743
"0",167,676,0,3516
"0",131,520,0,1874
"0",119,686,0,3516
"0",111,693,0,3011
"1",123,534,0,3411
"0",119,520,0,NA
"0",36,732,0,3941
"0",67,653,0,3173
"0",186,520,0,-132
"0",63,677,0,2595
"0",409,759,0,3233
"0",71,741,0,4086
"0",63,714,0,2795
"1",87,626,0,10244
"0",139,758,0,3764
"0",159,686,0,2878
"0",214,520,0,2701
"0",175,758,0,3817
"0",79,716,0,753
"0",111,706,0,2537
"0",226,759,0,3855
"1",246,707,0,3764
"0",139,663,0,422
"0",246,760,0,2938
"0",175,563,0,3949
"0",NA,655,0,3195
"0",246,759,0,2958
"0",139,733,0,2598
"0",115,603,0,-132
"0",214,759,0,3339
"0",63,662,0,2878
"0",210,520,0,1792
"0",75,614,0,3476
"0",83,585,0,3782
"0",202,759,0,3410
"0",167,685,0,3640
"0",103,536,0,3764
"0",175,758,0,3958
"0",214,751,0,3976
"0",175,707,0,2938
"0",147,686,0,2692
"0",179,653,0,3967
"1",111,520,0,2734
"0",246,520,0,3025
"1",107,520,0,3602
"0",107,672,0,3159
"1",182,597,0,3105
"0",119,661,0,3196
"0",91,760,0,2383
"0",171,638,0,1108
"0",119,595,0,1639
"0",175,699,0,3578
"0",115,678,0,NA
"0",182,720,0,3779
"0",91,520,0,2431
"0",151,680,0,3179
"0",119,691,0,3766
"0",214,520,0,3442
"0",182,737,0,2302
"0",198,520,0,1897
"0",198,716,0,3631
"0",246,760,0,3667
"0",71,520,0,4097
"0",127,648,0,3380
"0",179,754,0,-132
"0",143,704,0,1249
"0",123,645,0,3041
"0",36,742,0,3410
"0",242,520,0,3477
"0",40,757,0,3587
"0",143,651,0,3221
"0",NA,682,0,3019
"1",210,726,0,3693
"0",99,652,0,3786
"0",186,520,0,3790
"0",167,520,0,4040
"0",186,520,0,2279
"0",167,695,0,3233
"0",135,750,0,2333
"1",119,755,0,3126
"0",131,690,0,2082
"0",206,716,0,3723
"0",175,676,0,2595
"0",167,760,0,2843
"0",198,531,0,3870
"0",159,520,0,3774
"0",206,520,0,1164
"0",79,520,0,3428
"0",99,657,1,2701
"0",99,684,0,1786
"0",155,520,0,-132
"0",147,520,0,3999
"0",222,695,0,2377
"0",190,610,0,3702
"1",56,731,0,3782
"0",222,644,0,3255
"0",246,758,0,3587
"0",143,694,0,2510
"0",119,690,0,4044
"0",147,712,0,3086
"0",123,592,0,3672
"0",40,661,0,3144
"0",87,658,0,3223
"0",91,520,0,3239
"0",60,699,0,3658
"0",186,520,0,3882
"0",226,759,0,3764
"0",242,727,0,3410
"0",234,668,0,4083
"0",151,728,0,2784
"0",131,709,0,2839
"0",127,630,0,1720
"0",246,520,0,-49
"0",226,733,0,1934
"0",143,520,0,3357
"0",135,654,0,3764
"1",155,520,0,15
"0",492,520,0,2653
"0",75,632,0,2991
"0",179,691,0,2436
"0",151,520,0,2066
"0",131,520,0,3523
"0",202,520,0,3392
"0",218,759,0,4012
"0",111,664,0,3748
"0",119,642,0,3383
"0",91,704,0,3188
"0",95,688,0,2542
"0",67,671,0,3374
"0",135,721,0,3206
"0",111,752,0,3469
"0",163,716,0,NA
"0",67,700,0,3268
"0",111,617,0,3197
"0",167,656,0,3220
"0",238,733,0,3582
"0",159,520,0,1311
"0",111,520,0,3926
"0",246,742,0,3542
"0",119,676,0,2430
"1",143,542,0,3721
"0",155,670,0,3020
"0",52,520,0,2745
"0",147,520,0,2122
"0",111,700,0,NA
"0",111,520,0,3498
"0",182,737,0,3969
"0",186,706,0,2938
"0",147,676,0,2082
"0",115,614,0,3873
"0",95,697,0,3045
"0",246,758,0,3764
"0",123,520,0,3985
"0",190,520,0,3779
"0",107,684,0,3047
"0",75,714,0,2347
"0",36,758,0,3557
"0",103,628,0,3658
"0",111,520,0,3016
"0",246,520,0,3001
"0",186,720,0,3661
"0",60,725,0,2878
"0",95,584,0,3534
"0",155,741,0,2790
"1",123,686,0,3026
"0",159,665,0,3622
"0",119,716,0,3410
"0",131,587,0,3188
"0",36,737,0,3220
"0",123,520,0,2759
"0",107,680,0,3622
"0",163,697,0,3842
"0",139,745,0,2170
"0",67,678,0,3534
"0",123,520,0,3553
"0",91,520,0,3418
"0",123,520,0,2678
"0",56,627,0,3711
"0",159,520,0,1089
"0",127,715,0,3451
"0",63,681,0,3056
"0",139,712,0,3115
"0",198,639,0,3181
"0",87,735,0,3424
"0",151,757,0,3889
"0",83,520,0,1070
"0",182,641,0,2967
"1",32,574,0,3830
"1",115,520,0,2964
"0",111,686,0,3587
"0",119,710,0,2229
"0",182,745,0,2819
"0",186,757,0,3693
"0",91,731,0,3085
"0",143,520,0,1716
"0",214,651,0,3498
"0",NA,706,0,3551
"0",75,728,0,2967
"1",60,678,0,3870
"0",222,752,0,2547
"0",103,639,0,3321
"0",163,704,0,2613
"0",151,520,0,4083
"0",234,520,0,3238
"0",186,756,0,3707
"0",163,645,0,3268
"0",115,674,0,3060
"0",63,760,0,3520
"0",48,754,0,3348
"0",123,756,0,2436
"0",75,612,0,3587
"0",210,729,0,3484
"0",48,654,0,3898
"0",151,714,0,2967
"0",175,678,0,1786
"0",147,639,0,3384
"1",171,709,0,2985
"0",151,663,0,2613
"0",127,604,0,3369
"0",79,710,0,3864
"0",159,520,0,4000
"0",171,760,0,3714
"0",198,760,0,2839
"0",103,677,0,2524
"0",107,670,0,2701
"0",147,756,0,2917
"0",56,683,0,3616
"0",103,691,0,3017
"1",167,723,0,3303
"1",52,724,0,4083
"0",163,644,0,2967
"0",438,760,0,3348
"0",63,557,0,3616
"0",151,739,0,2985
"0",179,520,0,NA
"0",198,520,0,3590
"0",87,601,0,3746
"0",75,760,0,2850
"0",107,520,0,2830
"0",143,674,0,3587
"1",139,723,0,3888
"0",131,520,0,3835
"0",147,760,0,3608
"0",91,706,0,3179
"0",52,748,0,3357
"0",194,645,0,3577
"0",103,520,0,3819
"0",52,646,0,3410
"0",175,740,0,3463
"0",103,749,0,3177
"0",163,676,0,2347
"0",87,672,0,3095
"0",99,666,0,2967
"1",83,750,0,1639
"0",20,651,0,3914
"0",91,608,0,3250
"0",71,704,0,3705
"0",206,679,0,3976
"0",28,741,0,3728
"0",111,686,0,2760
"0",163,702,0,1524
"0",99,609,0,2544
"1",52,755,0,3675
"0",131,520,0,1857
"0",83,678,0,3764
"0",123,636,0,2761
"0",186,630,0,2436
"0",75,520,0,3365
"0",91,699,0,3764
"0",246,520,0,1159
"0",87,611,0,2141
"0",175,742,0,3085
"0",167,520,0,2693
"0",167,743,0,3410
"0",182,758,0,2436
"0",115,669,0,3144
"0",83,660,0,3292
"0",214,637,0,3374
"0",63,611,0,3184
"0",230,520,0,NA
"0",32,679,0,3675
"0",79,554,0,3587
"0",135,603,0,3764
"0",123,520,0,10183
"0",171,734,0,3658
"0",123,637,0,2082
"0",52,744,0,2259
"0",91,643,0,3448
"0",143,618,0,3945
"0",95,634,0,2687
"0",75,737,0,NA
"0",214,758,0,1535
"0",159,520,0,769
"0",131,698,0,2276
"0",91,760,0,3830
"1",387,745,1,3481
"0",147,649,0,2657
"0",119,714,0,3401
"0",246,760,0,2623
"0",87,607,0,3852
"0",246,520,0,2527
"0",171,684,0,2347
"0",210,724,0,1347
"0",135,688,0,3303
"0",63,623,0,3292
"0",87,520,0,2732
"0",111,706,0,2340
"0",222,666,0,2696
"0",151,715,0,2229
"1",75,662,0,2940
"0",99,750,0,3516
"0",163,696,0,3308
"0",83,707,0,2465
"1",206,729,0,3768
"0",60,677,0,2985
"0",182,648,0,3062
"0",115,690,0,3262
"0",44,706,0,3830
"0",143,731,0,3764
"0",155,759,0,NA
"0",238,520,0,3563
"0",71,687,0,3888
"0",99,645,0,NA
"1",40,742,0,3470
"0",127,757,0,3557
"0",107,748,0,2452
"0",107,729,0,3204
"0",186,663,0,4029
"1",175,757,0,NA
"0",79,672,0,2515
"0",115,579,0,3155
"0",123,672,0,2907
"0",103,712,0,2819
"0",115,520,0,1230
"0",246,714,0,3201
"0",NA,520,0,3828
"0",44,687,0,3410
"0",214,520,0,3565
"0",123,520,0,1462
"0",230,689,0,3994
"0",79,520,0,380
"0",87,572,0,3498
"0",111,687,0,3610
"0",171,638,0,824
"0",75,520,0,3481
"0",115,689,0,3675
"0",214,759,0,3888
"0",135,760,0,3339
"0",119,697,0,2082
"0",202,520,0,51
"0",246,520,0,2813
"0",111,662,0,3705
"0",87,662,0,3764
"0",182,676,0,3003
"0",171,701,0,3026
"0",222,727,0,3391
"0",71,654,0,3895
"0",159,691,0,2247
"0",206,728,0,2914
"0",182,724,0,2569
"0",99,689,0,2780
"0",190,758,0,2543
"0",60,694,0,3339
"0",175,684,0,3764
"0",246,520,0,3504
"0",63,520,0,3639
"1",147,520,0,3675
"0",24,520,0,1397
"0",194,717,0,3233
"0",131,520,0,3852
"0",179,757,0,3672
"0",48,723,0,2666
"0",139,635,0,3227
"0",83,709,0,2775
"1",115,760,0,3615
"0",171,659,0,2883
"0",103,759,0,3758
"0",60,520,0,NA
"0",163,747,0,3498
"0",115,693,0,3350
"0",103,657,0,3347
"0",NA,760,0,2000
"0",83,520,0,3902
"0",127,760,0,3956
"0",67,760,0,3410
"0",230,758,0,3631
"0",67,760,0,3669
"0",48,758,0,3526
"0",56,729,0,3770
"0",147,520,0,2398
"0",179,520,0,1589
"0",75,520,0,3155
"0",206,755,0,3489
"0",87,694,0,2861
"1",123,664,0,2775
"0",171,520,0,3896
"0",151,520,0,3868
"0",155,725,0,2524
"0",107,760,0,3690
"0",103,678,0,3345
"0",159,712,0,3427
"0",179,520,0,3446
"0",99,520,0,3587
"0",198,666,0,3549
"1",NA,713,0,3764
"0",83,673,0,2952
"0",167,655,0,3755
"1",67,621,0,NA
"0",83,595,0,3427
"0",79,693,0,2613
"0",111,646,0,2891
"0",179,722,0,3527
"1",75,704,0,3233
"0",123,712,0,2082
"0",163,587,0,3233
"0",163,693,0,931
"1",99,725,0,3481
"0",115,731,0,3410
"0",40,520,0,3403
"0",131,647,0,3994
"0",123,624,0,3357
"0",127,520,0,3338
"0",40,754,0,3902
"0",226,704,0,3613
"0",111,679,0,3215
"1",63,701,0,3675
"0",214,718,0,3652
"0",115,742,0,2489
"0",32,701,0,3427
"0",198,683,0,3922
"0",175,688,0,3410
"0",611,718,0,3594
"0",95,634,0,3821
"0",119,568,0,3627
"1",79,734,0,3241
"0",230,520,0,1675
"0",135,520,0,2845
"0",56,520,0,3142
"0",131,694,0,3624
"0",135,520,0,2957
"0",198,708,0,3194
"0",111,520,0,-132
"0",103,520,0,3479
"0",182,520,0,2652
"0",143,702,0,3702
"0",230,520,0,-132
"0",111,713,0,2598
"0",246,661,0,NA
"0",127,520,0,3003
"0",44,520,0,4030
"0",163,520,0,4069
"0",83,695,0,1934
"0",67,555,0,2819
"0",198,520,0,3225
"0",123,643,0,2688
"0",214,674,0,3233
"0",182,718,0,3286
"0",218,704,0,-132
"0",167,638,0,1568
"0",246,760,0,3852
"0",155,664,0,2701
"0",194,757,0,NA
"0",159,589,0,2725
"0",238,520,0,2079
"0",206,539,0,3852
"0",198,759,0,3498
"0",67,679,0,3233
"0",75,520,0,2577
"0",131,725,0,3587
"0",107,727,0,3728
"0",210,727,0,3861
"0",179,520,0,2328
"0",131,672,0,2861
"0",186,520,0,2277
"0",52,730,0,3557
"0",167,520,0,3862
"0",577,681,0,3579
"0",155,520,0,1184
"0",83,760,0,3557
"0",87,520,0,3122
"0",246,520,0,-132
"0",71,739,0,3233
"0",147,672,0,1934
"0",182,727,0,3498
"0",36,759,0,3587
"0",171,693,0,2761
"0",171,631,0,2878
"0",163,520,0,606
"0",246,695,0,3705
"0",127,635,0,3425
"0",63,756,0,3572
"0",155,654,0,3410
"0",179,711,0,2943
"0",111,645,0,3675
"0",151,602,0,8811
