"Label","age","default","balance","housing","loan","day","month","duration","campaign","pdays","previous"
"0",55,0,277,0,0,12,8,101,3,-1,0
"0",38,0,554,0,0,12,8,138,4,-1,0
"0",41,0,557,1,1,12,8,148,4,-1,0
"1",36,0,871,0,0,12,8,396,3,-1,0
"0",45,0,328,1,0,12,8,174,4,-1,0
"0",52,0,2347,0,1,12,8,603,3,-1,0
"0",35,0,77,0,0,12,8,69,4,-1,0
"0",37,0,4044,0,0,12,8,87,4,-1,0
"0",54,0,19213,0,0,12,8,100,6,-1,0
"0",47,0,0,0,0,12,8,138,2,-1,0
"0",32,0,-114,0,0,12,8,155,2,-1,0
"0",53,0,8449,0,0,12,8,123,2,-1,0
"0",50,0,5907,1,1,12,8,338,2,-1,0
"0",33,0,2481,0,0,12,8,104,2,-1,0
"1",30,0,850,0,0,12,8,507,2,-1,0
"0",44,0,614,0,0,12,8,85,4,-1,0
"0",31,0,1836,1,0,12,8,177,2,-1,0
"0",30,0,1038,0,0,12,8,88,2,-1,0
"0",53,0,-1,0,0,12,8,150,2,-1,0
"0",35,0,1067,0,1,12,8,179,6,-1,0
"0",33,1,329,0,0,12,8,137,2,-1,0
"0",30,0,281,0,0,12,8,105,2,-1,0
"0",42,0,759,0,0,12,8,126,3,-1,0
"0",30,0,368,1,0,12,8,241,2,-1,0
"0",30,0,-672,0,0,12,8,130,2,-1,0
"0",43,0,-526,0,0,12,8,603,2,-1,0
"0",59,0,0,0,0,12,8,66,2,-1,0
"0",33,0,2024,0,0,12,8,109,2,-1,0
"1",33,0,3243,0,0,12,8,439,4,-1,0
"0",39,0,1986,0,0,12,8,217,6,-1,0
"0",34,0,2835,1,0,12,8,107,2,-1,0
"0",52,0,3508,0,0,12,8,252,2,-1,0
"0",54,0,11563,1,0,12,8,143,2,-1,0
"0",45,0,1951,0,0,12,8,73,2,-1,0
"0",52,0,544,0,0,12,8,254,2,-1,0
"0",33,0,1504,0,0,12,8,61,2,-1,0
"0",49,0,350,0,0,12,8,238,6,-1,0
"0",46,0,2269,1,0,12,8,73,2,-1,0
"0",35,0,53,0,1,12,8,80,4,-1,0
"0",34,0,897,0,0,12,8,197,4,-1,0
"0",30,0,1466,0,0,12,8,111,4,-1,0
"0",59,0,59,0,0,12,8,171,2,-1,0
"0",33,0,1399,0,0,12,8,436,4,-1,0
"0",38,0,0,0,0,12,8,119,2,-1,0
"0",31,0,1368,1,0,12,8,129,4,-1,0
"0",48,0,148,0,0,12,8,152,2,-1,0
"0",34,0,-136,1,1,12,8,131,2,-1,0
"0",31,0,86,0,0,12,8,150,4,-1,0
"0",52,0,273,1,0,12,8,128,2,-1,0
"0",54,0,1411,0,0,12,8,56,2,-1,0
"0",35,0,0,0,0,12,8,64,2,-1,0
"0",57,0,396,0,0,12,8,108,2,-1,0
"0",45,0,3241,0,0,12,8,84,2,-1,0
"0",57,0,6004,1,0,12,8,157,6,-1,0
"0",34,0,23919,0,0,12,8,384,2,-1,0
"0",30,0,894,0,0,12,8,312,6,-1,0
"0",47,0,-1854,1,1,12,8,388,2,-1,0
"0",37,0,117,0,0,12,8,144,4,-1,0
"0",58,0,108,0,0,12,8,231,4,-1,0
"0",38,0,382,1,0,12,8,180,2,-1,0
"0",54,0,1146,1,0,12,8,205,2,-1,0
"0",44,0,93,0,0,12,8,163,2,-1,0
"0",43,0,25,0,0,12,8,121,2,-1,0
"1",57,0,8897,1,0,12,8,865,2,-1,0
"1",38,0,508,1,1,12,8,1103,2,-1,0
"0",46,0,190,1,0,12,8,370,2,-1,0
"0",57,0,2714,0,0,12,8,106,2,-1,0
"0",41,0,1631,1,0,12,8,173,2,-1,0
"0",49,0,579,0,0,12,8,201,4,-1,0
"0",32,0,720,0,0,12,8,234,4,-1,0
"0",38,0,940,0,0,12,8,191,7,-1,0
"0",31,0,4089,0,0,12,8,433,3,-1,0
"1",46,0,548,0,0,12,8,1181,4,-1,0
"0",58,0,175,0,0,12,8,92,4,-1,0
"1",30,0,1567,1,0,12,8,1133,4,-1,0
"0",33,0,209,0,0,12,8,76,4,-1,0
"0",30,0,812,0,0,12,8,91,4,-1,0
"0",45,0,362,0,0,12,8,536,4,-1,0
"0",54,0,658,0,0,12,8,398,4,-1,0
"0",35,0,432,0,0,12,8,104,8,-1,0
"1",49,0,4751,0,0,12,8,884,4,-1,0
"0",55,0,134,0,0,12,8,1650,16,-1,0
"0",45,0,2552,0,0,12,8,149,7,-1,0
"0",30,0,0,0,0,12,8,297,3,-1,0
"0",52,0,106,0,0,12,8,193,4,-1,0
"0",54,0,1849,0,0,12,8,127,4,-1,0
"0",30,1,23,0,0,12,8,72,4,-1,0
"0",42,0,487,1,0,12,8,58,4,-1,0
"1",38,0,1478,0,0,12,8,926,4,-1,0
"0",34,0,157,1,0,12,8,117,2,-1,0
"0",31,0,350,1,0,12,8,359,2,-1,0
"0",34,0,0,0,0,12,8,117,4,-1,0
"0",39,0,1424,1,0,12,8,254,2,-1,0
"0",50,0,2296,0,0,12,8,121,2,-1,0
"0",35,0,1511,1,0,12,8,226,4,-1,0
"0",60,0,711,0,0,12,8,355,4,-1,0
"1",36,1,12,0,0,12,8,587,2,-1,0
"0",47,0,434,0,0,12,8,111,4,-1,0
"0",60,0,131,0,0,12,8,139,6,-1,0
"0",33,0,1071,0,0,12,8,83,4,-1,0
"0",59,0,7586,0,0,12,8,632,6,-1,0
"0",48,0,426,1,1,12,8,186,2,-1,0
"0",30,0,222,1,0,12,8,112,4,-1,0
"0",49,0,1456,0,0,12,8,225,4,-1,0
"0",58,0,842,0,0,12,8,253,2,-1,0
"0",55,0,1011,1,0,12,8,112,2,-1,0
"0",31,0,1514,0,0,12,8,284,2,-1,0
"0",54,0,3473,1,0,12,8,306,2,-1,0
"1",49,0,128,0,0,12,8,696,2,-1,0
"0",60,0,1141,0,0,12,8,66,4,-1,0
"0",31,0,596,0,0,12,8,192,4,-1,0
"0",34,0,496,0,0,12,8,105,6,-1,0
"0",45,0,43,0,0,12,8,114,4,-1,0
"0",43,0,1627,0,0,12,8,105,4,-1,0
"0",30,0,67,0,0,12,8,578,4,-1,0
"0",57,0,0,0,0,12,8,116,4,-1,0
"0",59,0,566,0,0,12,8,464,4,-1,0
"0",32,0,1325,0,0,12,8,142,2,-1,0
"0",55,0,388,0,0,12,8,187,2,-1,0
"0",49,0,53,0,0,12,8,134,6,-1,0
"0",36,0,1072,1,0,12,8,338,2,-1,0
"0",52,0,1579,0,1,12,8,158,2,-1,0
"1",49,0,553,0,0,12,8,645,8,-1,0
"0",50,0,258,0,0,12,8,246,6,-1,0
"1",40,0,1694,0,0,12,8,473,6,-1,0
"0",41,0,8553,1,0,12,8,304,12,-1,0
"1",49,0,408,0,0,12,8,559,4,-1,0
"1",38,0,1223,0,0,12,8,1092,5,-1,0
"0",49,0,599,0,0,12,8,174,1,-1,0
"1",31,0,1858,0,0,12,8,453,3,-1,0
"0",48,0,286,0,0,12,8,127,1,-1,0
"0",54,0,1173,0,0,12,8,128,8,-1,0
"1",31,0,208,0,0,12,8,1344,7,-1,0
"0",31,0,297,0,0,12,8,127,1,-1,0
"0",46,0,2278,0,0,12,8,218,5,-1,0
"0",34,0,3679,1,0,12,8,178,1,-1,0
"1",34,0,520,1,0,12,8,1307,4,-1,0
"0",47,0,27,0,0,12,8,153,4,-1,0
"1",39,0,271,1,0,12,8,1344,1,-1,0
"0",54,0,153,0,0,12,8,168,5,-1,0
"0",31,0,1289,1,0,12,8,264,3,-1,0
"0",42,0,250,0,1,12,8,213,3,-1,0
"0",31,0,36,0,0,12,8,111,3,-1,0
"1",33,0,87,0,0,12,8,978,1,-1,0
"0",30,0,9634,0,0,12,8,781,5,-1,0
"0",47,0,545,1,0,12,8,588,3,-1,0
"0",54,0,4943,0,0,12,8,145,11,-1,0
"0",54,0,1659,0,0,12,8,50,5,-1,0
"1",40,0,4396,0,0,12,8,432,3,-1,0
"0",31,0,391,1,0,12,8,454,3,-1,0
"1",47,0,568,1,0,12,8,1613,1,-1,0
"0",32,0,11431,0,0,12,8,141,5,-1,0
"0",32,0,2414,0,0,12,8,439,4,-1,0
"0",59,0,278,0,0,12,8,141,3,-1,0
"0",58,0,528,0,0,12,8,136,3,-1,0
"0",33,0,519,0,0,12,8,260,3,-1,0
"0",47,0,570,0,0,12,8,864,3,-1,0
"0",48,0,3020,0,0,12,8,645,3,-1,0
"0",50,0,1240,0,0,12,8,474,2,-1,0
"0",45,0,424,1,1,12,8,216,5,-1,0
"0",60,0,781,1,1,12,8,128,5,-1,0
"0",32,0,1310,0,0,12,8,418,3,-1,0
"0",42,0,166,0,0,12,8,226,4,-1,0
"0",49,0,-96,0,1,12,8,252,3,-1,0
"0",30,0,317,0,0,12,8,134,8,-1,0
"0",32,0,1732,0,0,12,8,140,4,-1,0
"0",30,0,349,0,0,12,8,180,3,-1,0
"0",47,0,800,0,0,12,8,483,5,-1,0
"0",48,0,1355,0,0,12,8,409,7,-1,0
"0",51,0,771,0,1,12,8,143,3,-1,0
"0",54,0,479,0,0,12,8,222,3,-1,0
"1",37,0,3665,0,0,12,8,664,3,-1,0
"0",54,0,1037,0,0,12,8,612,4,-1,0
"0",52,0,692,1,0,12,8,129,9,-1,0
"1",44,0,244,1,0,12,8,1735,4,-1,0
"0",36,0,0,0,0,12,8,243,3,-1,0
"0",49,0,3779,1,0,12,8,178,9,-1,0
"0",48,0,9622,0,0,12,8,787,6,-1,0
"0",59,0,349,0,0,12,8,124,4,-1,0
"0",33,0,621,0,0,12,8,913,5,-1,0
"0",33,0,1674,1,0,12,8,284,7,-1,0
"0",36,0,295,0,0,12,8,129,6,-1,0
"0",48,0,260,0,0,12,8,228,5,-1,0
"0",44,0,267,0,1,12,8,508,3,-1,0
"1",55,0,568,0,0,12,8,940,10,-1,0
"0",50,0,106,0,0,12,8,460,2,-1,0
"1",30,0,4210,0,0,12,8,796,4,-1,0
"0",58,0,2609,0,0,12,8,136,5,-1,0
"0",32,0,3199,0,0,12,8,58,3,-1,0
"0",56,0,1167,0,0,12,8,465,9,-1,0
"0",44,0,781,1,0,12,8,112,5,-1,0
"0",32,0,3095,0,0,12,8,204,10,-1,0
"0",33,0,2695,1,0,12,8,711,3,-1,0
"0",31,0,745,0,0,12,8,121,4,-1,0
"0",51,0,2254,0,0,12,8,83,3,-1,0
"0",43,0,378,0,1,12,8,321,4,-1,0
"0",41,0,416,1,0,12,8,1476,2,-1,0
"0",34,0,966,1,0,12,8,204,3,-1,0
"0",50,0,2065,0,0,12,8,161,2,-1,0
"0",57,0,0,0,0,12,8,120,3,-1,0
"0",33,0,-285,1,0,12,8,507,3,-1,0
"0",49,0,12531,0,0,13,8,77,8,-1,0
"0",50,0,1824,1,0,13,8,767,8,-1,0
"0",41,0,204,0,0,13,8,111,7,-1,0
"0",60,0,878,0,0,13,8,106,2,-1,0
"0",34,0,1293,1,0,13,8,168,2,-1,0
"0",45,0,2476,0,0,13,8,239,2,-1,0
"0",55,0,0,0,0,13,8,139,2,-1,0
"0",33,0,0,0,0,13,8,78,2,-1,0
"0",45,0,7353,0,0,13,8,536,2,-1,0
"0",55,0,1642,0,0,13,8,295,2,-1,0
"0",52,0,200,0,0,13,8,224,2,-1,0
"0",52,0,1076,1,0,13,8,156,2,-1,0
"0",33,0,6325,0,0,13,8,206,2,-1,0
"0",45,0,2096,0,0,13,8,317,2,-1,0
"0",52,0,2488,0,0,13,8,176,2,-1,0
"0",46,0,3570,0,0,13,8,69,2,-1,0
"0",37,0,137,0,0,13,8,244,6,-1,0
"0",46,0,3984,0,0,13,8,77,2,-1,0
"0",52,0,-384,1,0,13,8,114,4,-1,0
"0",57,0,0,0,0,13,8,189,2,-1,0
"0",38,0,4723,1,0,13,8,187,2,-1,0
"0",32,0,163,0,0,13,8,132,2,-1,0
"0",51,0,1694,0,0,13,8,186,2,-1,0
"0",31,0,391,0,0,13,8,336,2,-1,0
"0",46,0,111,0,0,13,8,78,2,-1,0
"0",31,0,4720,1,0,13,8,460,2,-1,0
"0",32,0,-413,1,0,13,8,100,2,-1,0
"0",35,0,46,1,0,13,8,96,2,-1,0
"0",52,0,36,0,0,13,8,109,2,-1,0
"1",40,0,42,0,0,13,8,1842,2,-1,0
"0",45,1,-571,0,0,13,8,332,2,-1,0
"0",60,0,3563,0,0,13,8,159,2,-1,0
"0",54,0,284,0,0,13,8,127,4,-1,0
"0",59,0,235,0,0,13,8,119,2,-1,0
"0",57,0,160,0,0,13,8,303,2,-1,0
"1",54,0,309,0,0,13,8,969,2,-1,0
"0",52,0,-892,1,0,13,8,295,2,-1,0
"0",51,0,21,0,1,13,8,157,2,-1,0
"1",35,0,-180,0,1,13,8,823,2,-1,0
"0",51,0,79,0,0,13,8,89,2,-1,0
"1",31,1,-405,1,1,13,8,703,2,-1,0
"1",32,0,34646,0,0,13,8,618,9,-1,0
"0",41,0,216,0,0,13,8,152,2,-1,0
"0",32,0,297,0,0,13,8,225,2,-1,0
"0",51,0,14215,0,0,13,8,131,2,-1,0
"0",49,0,3392,0,0,13,8,272,2,-1,0
"0",33,0,390,0,0,13,8,460,2,-1,0
"0",39,0,28433,0,0,13,8,247,2,-1,0
"0",45,0,6542,1,0,13,8,93,4,-1,0
"1",36,0,59,0,0,13,8,526,2,-1,0
"1",58,0,4158,0,0,13,8,455,2,-1,0
"0",49,0,640,0,0,13,8,214,4,-1,0
"0",38,0,334,1,0,13,8,139,2,-1,0
"0",38,0,128,0,0,13,8,183,5,-1,0
"0",57,0,2449,0,0,13,8,142,2,-1,0
"0",45,0,324,0,0,13,8,258,4,-1,0
"0",51,0,712,0,0,13,8,287,2,-1,0
"0",50,0,109,1,0,13,8,185,2,-1,0
"0",31,0,170,1,1,13,8,458,2,-1,0
"0",45,0,6691,0,0,13,8,211,2,-1,0
"0",54,0,2225,0,1,13,8,73,2,-1,0
"0",34,0,4367,0,0,13,8,121,2,-1,0
"0",56,0,681,0,0,13,8,900,2,-1,0
"0",47,0,432,0,0,13,8,334,2,-1,0
"0",53,0,230,0,1,13,8,112,2,-1,0
"0",53,0,7132,0,0,13,8,88,2,-1,0
"0",55,0,23,0,0,13,8,123,2,-1,0
"0",56,0,0,0,0,13,8,112,4,-1,0
"0",48,0,145,1,0,13,8,106,5,-1,0
"0",33,0,2302,1,0,13,8,115,2,-1,0
"0",35,0,481,0,0,13,8,73,2,-1,0
"0",56,0,1784,0,0,13,8,71,2,-1,0
"0",54,0,3002,0,0,13,8,110,4,-1,0
"1",37,0,4436,0,0,13,8,846,5,-1,0
"0",58,0,1669,0,0,13,8,109,2,-1,0
"0",50,0,1838,1,1,13,8,221,8,-1,0
"0",49,0,2765,0,0,13,8,233,4,-1,0
"0",58,0,3148,0,1,13,8,57,2,-1,0
"0",60,0,2769,0,0,13,8,96,2,-1,0
"0",48,0,5887,0,0,13,8,227,2,-1,0
"0",33,0,296,0,0,13,8,142,4,-1,0
"0",59,1,782,0,1,13,8,127,2,-1,0
"0",32,0,1337,0,0,13,8,283,2,-1,0
"0",50,0,36,0,0,13,8,104,10,-1,0
"0",52,0,95,0,0,13,8,91,2,-1,0
"0",47,0,48,0,0,13,8,170,2,-1,0
"0",58,0,382,0,0,13,8,460,2,-1,0
"0",50,0,0,0,0,13,8,114,2,-1,0
"0",34,0,2658,1,0,13,8,690,2,-1,0
"0",40,0,372,1,0,13,8,100,2,-1,0
"0",51,0,52,0,0,13,8,114,2,-1,0
"0",41,0,1545,0,1,13,8,183,2,-1,0
"0",34,0,8463,0,0,13,8,80,2,-1,0
"0",32,0,136,1,0,13,8,144,2,-1,0
"0",38,0,3452,0,0,13,8,132,2,-1,0
"0",60,0,1538,0,0,13,8,352,2,-1,0
"0",49,0,67,0,1,13,8,269,4,-1,0
"0",34,0,2521,0,0,13,8,73,2,-1,0
"0",55,0,303,0,1,13,8,261,2,-1,0
"0",40,0,275,0,0,13,8,409,4,-1,0
"0",49,0,737,0,0,13,8,100,2,-1,0
"0",51,0,0,0,0,13,8,60,2,-1,0
"0",31,0,363,0,0,13,8,94,2,-1,0
"0",42,0,0,0,0,13,8,325,2,-1,0
"0",51,0,0,0,0,13,8,88,2,-1,0
"0",33,0,763,0,0,13,8,182,8,-1,0
"0",55,0,0,1,1,13,8,201,2,-1,0
"0",42,0,849,0,0,13,8,403,2,-1,0
"0",36,0,0,0,0,13,8,333,5,-1,0
"1",37,0,-242,1,0,13,8,1149,6,-1,0
"0",39,0,-974,0,1,13,8,130,4,-1,0
"0",35,0,2453,1,0,13,8,119,2,-1,0
"0",32,0,493,0,0,13,8,289,2,-1,0
"0",51,0,97,0,0,13,8,286,2,-1,0
"0",43,0,140,1,0,13,8,221,2,-1,0
"1",50,0,10052,0,0,13,8,665,2,-1,0
"0",50,0,4,0,0,13,8,143,2,-1,0
"0",55,0,-31,0,1,13,8,81,2,-1,0
"1",58,0,0,0,0,13,8,641,4,-1,0
"0",48,0,893,0,0,13,8,62,2,-1,0
"0",47,0,769,1,0,13,8,151,2,-1,0
"0",39,0,8,0,1,13,8,87,2,-1,0
"0",31,0,4,0,0,13,8,202,2,-1,0
"0",51,0,805,0,0,13,8,270,2,-1,0
"0",41,0,563,1,0,13,8,69,4,-1,0
"0",59,0,249,0,0,13,8,432,5,-1,0
"0",45,0,144,0,0,13,8,299,4,-1,0
"1",52,0,152,0,0,13,8,404,6,-1,0
"1",31,0,156,0,0,13,8,657,7,-1,0
"0",32,0,1047,1,0,13,8,203,6,-1,0
"0",38,0,227,0,0,13,8,95,4,-1,0
"0",48,0,890,0,0,13,8,157,6,-1,0
"0",39,0,4373,1,0,13,8,78,6,-1,0
"0",53,0,9146,0,0,13,8,136,4,-1,0
"0",35,0,3549,1,0,13,8,250,4,-1,0
"0",36,0,0,0,0,13,8,296,8,-1,0
"0",36,0,9149,1,0,13,8,141,3,-1,0
"1",40,0,66,0,0,13,8,737,4,-1,0
"0",30,0,0,1,0,13,8,150,4,-1,0
"0",60,0,0,0,1,13,8,324,4,-1,0
"0",40,0,95,0,0,13,8,156,4,-1,0
"0",33,0,728,1,0,13,8,275,5,-1,0
"0",51,0,317,0,0,13,8,328,4,-1,0
"0",36,0,1941,0,1,13,8,156,4,-1,0
"0",45,0,206,0,0,13,8,376,4,-1,0
"0",47,0,328,0,0,13,8,260,2,-1,0
"1",34,0,9827,1,0,13,8,871,4,-1,0
"0",57,0,696,1,0,13,8,89,6,-1,0
"0",58,0,627,0,0,13,8,110,4,-1,0
"0",36,0,274,0,0,13,8,122,2,-1,0
"0",40,0,862,1,0,13,8,98,2,-1,0
"0",45,0,113,1,1,13,8,165,2,-1,0
"0",52,0,9139,0,0,13,8,684,2,-1,0
"1",53,0,6170,0,0,13,8,838,4,-1,0
"1",43,0,2383,0,0,13,8,379,6,-1,0
"0",47,0,2642,0,0,13,8,310,2,-1,0
"0",59,0,10054,0,0,13,8,79,6,-1,0
"0",59,0,25947,0,0,13,8,292,2,-1,0
"0",33,0,0,0,0,13,8,305,2,-1,0
"0",55,0,199,0,0,13,8,15,17,-1,0
"1",30,0,635,0,0,13,8,851,8,-1,0
"0",34,0,0,1,1,13,8,60,2,-1,0
"0",41,0,4329,1,0,13,8,559,4,-1,0
"1",35,0,434,1,0,13,8,1314,2,-1,0
"0",34,0,-346,0,0,13,8,136,4,-1,0
"0",52,0,556,0,0,13,8,733,6,-1,0
"0",35,0,303,0,0,13,8,713,2,-1,0
"0",41,0,258,0,0,13,8,104,6,-1,0
"0",31,0,6413,0,0,13,8,517,2,-1,0
"0",40,0,143,0,0,13,8,832,6,-1,0
"0",44,0,0,0,0,13,8,169,2,-1,0
"0",31,0,-302,0,0,13,8,195,2,-1,0
"0",30,0,756,0,0,13,8,321,4,-1,0
"0",50,0,400,0,0,13,8,343,2,-1,0
"0",32,0,90,0,0,13,8,116,2,-1,0
"0",58,0,2297,0,0,13,8,96,2,-1,0
"0",56,0,19,0,0,13,8,111,2,-1,0
"0",30,0,877,1,1,13,8,92,5,-1,0
"0",48,0,400,1,1,13,8,158,1,-1,0
"0",54,0,588,0,0,13,8,327,1,-1,0
"0",51,0,3754,0,1,13,8,202,3,-1,0
"0",59,0,1393,1,1,13,8,314,1,-1,0
"1",34,0,16,0,0,13,8,990,1,-1,0
"0",43,0,666,0,0,13,8,160,3,-1,0
"0",39,0,52,0,0,13,8,69,1,-1,0
"0",47,0,183,0,0,13,8,144,1,-1,0
"1",48,0,362,0,0,13,8,529,1,-1,0
"0",32,0,199,0,1,13,8,363,1,-1,0
"0",58,0,3948,0,1,13,8,76,1,-1,0
"0",36,0,114,0,0,13,8,342,1,-1,0
"0",32,0,5122,0,0,13,8,31,1,-1,0
"0",30,0,366,0,0,13,8,75,6,-1,0
"0",53,0,1950,0,0,13,8,111,1,-1,0
"0",47,0,1303,0,0,13,8,68,3,-1,0
"1",33,0,191,0,0,13,8,1148,2,-1,0
"0",56,0,1561,0,0,13,8,75,1,-1,0
"0",30,0,388,0,0,13,8,157,1,-1,0
"0",30,0,46,0,0,13,8,382,3,-1,0
"0",35,0,354,1,0,13,8,274,1,-1,0
"0",37,0,887,0,0,13,8,257,5,-1,0
"0",30,0,309,0,0,13,8,99,1,-1,0
"0",35,0,1036,0,0,13,8,356,1,-1,0
"0",33,0,3,0,0,13,8,212,3,-1,0
"0",59,0,474,0,0,13,8,139,3,-1,0
"0",34,0,2195,0,0,13,8,490,3,-1,0
"0",41,0,5389,0,0,13,8,209,5,-1,0
"0",42,0,17,0,0,13,8,175,6,-1,0
"0",30,0,717,1,0,13,8,130,3,-1,0
"0",59,0,3562,0,0,13,8,121,1,-1,0
"0",42,0,1493,1,1,13,8,78,1,-1,0
"0",47,0,582,0,0,13,8,73,1,-1,0
"0",43,0,1201,1,1,13,8,84,3,-1,0
"0",50,0,12,1,0,13,8,168,1,-1,0
"0",48,0,732,0,0,13,8,255,1,-1,0
"0",40,0,823,0,0,13,8,159,4,-1,0
"0",35,0,3481,0,0,13,8,388,3,-1,0
"0",47,0,599,1,0,13,8,99,3,-1,0
"0",47,0,1803,1,1,13,8,82,7,-1,0
"0",60,0,13238,0,0,13,8,418,4,-1,0
"0",44,0,3321,0,0,13,8,73,3,-1,0
"0",53,0,100,0,0,13,8,205,4,-1,0
"0",32,0,1517,0,0,13,8,202,3,-1,0
"0",30,0,574,0,0,13,8,394,4,-1,0
"0",30,0,177,0,0,13,8,109,3,-1,0
"0",51,0,427,0,0,13,8,233,8,-1,0
"0",56,0,16377,0,0,13,8,107,8,-1,0
"0",30,0,1637,1,0,13,8,163,3,-1,0
"0",47,0,1021,0,0,13,8,399,3,-1,0
"0",56,0,397,1,0,13,8,240,2,-1,0
"0",54,0,6376,0,0,13,8,274,3,-1,0
"0",36,0,202,0,0,13,8,150,4,-1,0
"0",34,0,101,1,0,13,8,209,5,-1,0
"0",36,0,396,0,0,13,8,67,5,-1,0
"0",32,0,497,1,0,13,8,132,4,-1,0
"0",30,0,631,0,0,13,8,293,3,-1,0
"0",42,0,1361,0,0,13,8,75,5,-1,0
"0",34,0,2959,0,0,13,8,413,5,-1,0
"0",56,0,379,0,0,13,8,58,5,-1,0
"0",40,0,-239,0,0,13,8,399,2,-1,0
"1",37,0,455,1,0,13,8,904,6,-1,0
"0",59,0,684,0,0,13,8,48,13,-1,0
"0",31,0,1494,0,0,13,8,275,12,-1,0
"0",38,0,120,0,0,13,8,449,4,-1,0
"0",45,0,241,0,0,13,8,536,5,-1,0
"0",40,0,163,0,0,13,8,158,7,-1,0
"0",42,0,1355,0,0,13,8,113,6,-1,0
"0",42,0,525,0,0,13,8,127,2,-1,0
"0",58,0,8332,0,0,13,8,740,4,-1,0
"0",50,0,171,0,0,14,8,75,3,-1,0
"0",48,0,3756,0,0,14,8,65,10,-1,0
"0",52,0,-558,0,0,14,8,152,5,-1,0
"0",52,0,1064,0,0,14,8,106,2,-1,0
"0",40,0,8902,1,0,14,8,464,5,-1,0
"0",31,0,512,1,0,14,8,96,3,-1,0
"0",35,0,178,0,0,14,8,76,2,-1,0
"0",38,0,2117,0,0,14,8,81,2,-1,0
"0",51,0,137,0,0,14,8,169,2,-1,0
"0",48,0,469,0,0,14,8,103,2,-1,0
"0",35,0,467,1,0,14,8,82,2,-1,0
"0",30,0,160,0,0,14,8,90,2,-1,0
"0",54,0,869,0,0,14,8,152,2,-1,0
"0",34,0,903,1,0,14,8,67,2,-1,0
"0",36,0,930,0,0,14,8,175,2,-1,0
"0",36,0,406,0,0,14,8,123,2,-1,0
"0",42,0,27,0,0,14,8,259,4,-1,0
"0",58,0,855,0,0,14,8,81,2,-1,0
"0",38,0,2454,1,0,14,8,373,2,-1,0
"0",40,0,864,0,0,14,8,36,2,-1,0
"0",34,0,-324,0,0,14,8,166,4,-1,0
"0",48,0,732,0,0,14,8,157,2,-1,0
"0",39,0,399,1,1,14,8,133,2,-1,0
"0",33,0,620,0,0,14,8,106,2,-1,0
"1",57,0,3043,0,0,14,8,707,2,-1,0
"0",37,0,2686,0,0,14,8,144,4,-1,0
"0",53,0,427,0,1,14,8,360,4,-1,0
"0",39,0,5574,0,0,14,8,102,2,-1,0
"0",43,0,64,1,0,14,8,55,2,-1,0
"0",59,0,3062,1,0,14,8,87,2,-1,0
"0",32,0,394,1,0,14,8,266,2,-1,0
"0",42,0,13410,0,1,14,8,149,2,-1,0
"0",58,0,2553,0,0,14,8,366,2,-1,0
"0",33,0,68,0,0,14,8,96,2,-1,0
"0",48,0,648,0,0,14,8,85,2,-1,0
"0",43,0,354,0,0,14,8,169,10,-1,0
"0",36,0,3,0,0,14,8,250,2,-1,0
"0",35,0,1717,0,0,14,8,206,2,-1,0
"0",57,0,270,0,0,14,8,526,2,-1,0
"0",36,0,2394,0,0,14,8,184,2,-1,0
"0",43,0,1819,0,1,14,8,41,2,-1,0
"0",41,0,20479,0,0,14,8,229,2,-1,0
"0",47,0,6703,0,0,14,8,252,3,-1,0
"0",40,0,4610,0,0,14,8,154,2,-1,0
"0",47,0,691,0,0,14,8,103,2,-1,0
"0",35,0,688,0,0,14,8,137,2,-1,0
"0",35,0,755,0,0,14,8,125,2,-1,0
"0",48,0,2498,0,0,14,8,98,2,-1,0
"0",33,0,3623,0,0,14,8,107,2,-1,0
"0",56,0,2065,0,0,14,8,71,2,-1,0
"0",55,0,64,1,1,14,8,151,6,-1,0
"0",31,0,414,0,0,14,8,169,5,-1,0
"0",43,0,244,0,0,14,8,167,2,-1,0
"0",44,0,6945,0,0,14,8,114,3,-1,0
"0",41,0,1194,0,0,14,8,50,5,-1,0
"0",54,0,131,0,0,14,8,252,2,-1,0
"0",56,0,179,0,0,14,8,47,2,-1,0
"0",35,0,1189,0,1,14,8,92,2,-1,0
"0",30,0,910,0,0,14,8,228,2,-1,0
"0",37,0,131,0,0,14,8,293,2,-1,0
"1",55,0,3334,0,0,14,8,632,4,-1,0
"0",36,0,25,0,0,14,8,98,2,-1,0
"0",54,0,0,0,0,14,8,260,7,-1,0
"0",30,0,2782,0,0,14,8,205,2,-1,0
"0",57,0,663,0,0,14,8,107,2,-1,0
"0",34,1,-14,0,0,14,8,85,2,-1,0
"0",59,0,316,0,0,14,8,200,4,-1,0
"0",39,0,99,0,0,14,8,170,2,-1,0
"0",57,0,191,0,0,14,8,127,4,-1,0
"0",47,0,2836,0,1,14,8,10,2,-1,0
"0",30,0,1165,1,1,14,8,80,2,-1,0
"0",50,0,490,0,0,14,8,273,5,-1,0
"0",47,0,3681,0,0,14,8,101,2,-1,0
"0",57,0,2625,0,0,14,8,465,2,-1,0
"0",32,0,1038,0,0,14,8,128,4,-1,0
"0",40,0,539,0,0,14,8,121,2,-1,0
"1",34,0,8029,1,0,14,8,593,4,-1,0
"1",44,0,624,0,0,14,8,552,2,-1,0
